date;MAIN: Hydrogen (ppm);MAIN: Methane (ppm);MAIN: Acetylene (ppm);MAIN: Ethylene (ppm);MAIN: Ethane (ppm);MAIN: Carbon Monoxide (ppm);MAIN: Carbon Dioxide (ppm)
2013-12-02 01:00:00;3,5;9,1;0,3;3;27,2;74,5;688
2013-12-03 05:00:00;4;10,1;0,2;2,3;23,6;83,5;701
2013-12-04 06:00:00;4,8;8,4;0,2;1,4;25,9;97,2;735
2013-12-05 06:00:00;5,7;9,7;0,1;2,7;25,6;114,6;814
2013-12-06 06:00:00;7,4;9,8;0;2,6;26,5;143,9;920
2013-12-07 06:00:00;8,7;8;0;2,8;27,5;165,1;999
2013-12-08 06:00:00;10,3;7;0,2;0,9;30,4;191,3;1074
2013-12-09 06:00:00;10,9;10,8;0;2,7;26,5;210,8;1130
2013-12-10 06:00:00;11;9,5;0,1;1,4;25;222,4;1136
2013-12-11 13:00:00;11,2;9,3;0,1;3,5;27,2;234,1;1135
2013-12-12 13:00:00;11,1;8;0,1;2,2;28,8;242,8;1129
2013-12-13 13:00:00;10,9;8;0,2;1,1;25,5;241,2;1107
2013-12-14 13:00:00;10,8;8,1;0;2,7;27;239,3;1103
2013-12-15 13:00:00;10,9;9,5;0,4;1,6;18,9;240,4;1101
2013-12-16 13:00:00;10,9;8,1;0;0,7;22,9;240,9;1096
2013-12-17 13:00:00;10,8;8,1;0,3;1,5;24,8;239,1;1097
2013-12-18 13:00:00;11;8,9;0;2,3;24,2;243,8;1103
2013-12-19 13:00:00;10,7;7,7;0,3;3,2;25,7;242,4;1110
2013-12-20 13:00:00;10,9;9;0,3;2,5;24,7;243,3;1119
2013-12-21 13:00:00;10,9;8;0,1;1,5;25,7;242,5;1112
2013-12-22 13:00:00;10,9;9,4;0,1;3,1;23,1;242,3;1118
2013-12-23 13:00:00;11,1;9,5;0,4;3,1;22,8;245,3;1126
2013-12-24 13:00:00;10,4;9;0;2,5;26,2;242;1117
2013-12-25 13:00:00;10,6;8;0,1;1,6;27;243,2;1120
2013-12-26 13:00:00;10,9;8,5;0,2;4;26;245,3;1116
2013-12-27 13:00:00;10,8;7,9;0,2;2,9;25,7;242,9;1120
2013-12-28 13:00:00;10,7;8,8;0,5;1,2;26,5;245,1;1129
2013-12-29 13:00:00;10,7;9,1;0,1;3;24,4;242,9;1122
2013-12-30 13:00:00;10,8;8,9;0;1,4;24,8;245,1;1129
2013-12-31 13:00:00;10,7;8,2;0,2;3,3;27,7;244;1124
2014-01-01 13:00:00;10,8;8,4;0,1;2,7;26,4;246,1;1130
2014-01-02 13:00:00;10,6;8,1;0,4;3;25;253,2;1145
2014-01-03 13:00:00;10,6;8,4;0,4;2,7;25;254,1;1054
2014-01-04 14:00:00;10,1;7,9;0;3,5;22,7;255,7;1135
2014-01-05 14:00:00;11,2;8,3;0,3;2,1;19,4;282,5;1268
2014-01-06 14:00:00;12,5;9,7;0;2,9;20,4;309,7;1392
2014-01-07 16:00:00;14,2;9;0,3;1,8;24,3;343,3;1540
2014-01-08 16:00:00;16,6;9,1;0,1;2,3;23,7;382,3;1717
2014-01-09 16:00:00;17,2;9,2;0,1;2,3;20,2;400;1744
2014-01-10 16:00:00;18,9;9,6;0,3;1,9;19,3;440,4;1917
2014-01-11 23:00:00;18,6;7,6;0;2,9;25,5;453,5;1890
2014-01-12 23:00:00;18;9,4;0,1;2,9;21,6;460,8;1938
2014-01-14 05:00:00;10,4;8,6;0,3;2,2;24,2;245,7;1127
2014-01-15 05:00:00;10,9;9,1;0;3,3;22,4;249,7;1139
2014-01-16 05:00:00;10,7;8,9;0,6;2,6;23,5;250,1;1144
2014-01-17 05:00:00;10,8;9,4;0,3;3,2;25,4;250,3;1141
2014-01-18 05:00:00;10,6;8,3;0,4;3,2;24,1;248,8;1138
2014-01-19 05:00:00;10,4;7,6;0,6;2,2;24,9;246,9;1131
2014-01-20 05:00:00;10,7;8,4;0,7;3,2;28,6;250,9;1139
2014-01-21 05:00:00;10,3;7,8;0,5;1,4;23,9;247,6;1133
2014-01-22 05:00:00;10,6;8,5;0,6;3,5;25;248,4;1131
2014-01-23 05:00:00;10,7;7,8;0,2;1,4;25,5;250,3;1137
2014-01-24 05:00:00;10,3;8;0,4;2,7;28,2;244;1124
2014-01-25 05:00:00;10,9;9,3;0,1;2,9;23,5;252,6;1141
2014-01-26 05:00:00;10,7;8,1;0,2;3;25,4;253,5;1141
2014-01-27 05:00:00;10,6;7,8;0,4;2,8;26,4;251,7;1144
2014-01-28 05:00:00;10,5;9,2;0;2,4;23,1;250,5;1147
2014-01-29 05:00:00;10,8;8,5;0,1;3,1;25,5;254,2;1147
2014-01-30 05:00:00;10,4;7,4;0,4;2,9;26,1;249,2;1139
2014-01-31 05:00:00;10,4;9,4;0,7;2,9;23,1;251,4;1142
2014-02-01 05:00:00;10,7;9;0,3;3;26,1;246;1130
2014-02-02 05:00:00;10,5;8,5;0,4;0,6;21,6;251,9;1144
2014-02-03 05:00:00;10,3;8;0,4;2,6;25,1;252,5;1051
2014-02-04 06:00:00;10,4;8;0;2,7;24,8;259,9;1147
2014-02-05 06:00:00;11,2;7,7;0,1;3,9;26,5;279,2;1276
2014-02-06 06:00:00;12,6;8,5;0;3,6;23,7;309,9;1422
2014-02-07 08:00:00;14,7;7,3;0;2,1;25;348,8;1582
2014-02-08 08:00:00;16,3;8,6;0,4;2,1;18,8;381,7;1719
2014-02-09 08:00:00;17,4;9;0,3;2,4;23,1;402,7;1747
2014-02-10 08:00:00;19;8,4;0;3,4;23,3;439,9;1932
2014-02-11 15:00:00;18,3;9,7;0;2,7;21,1;448,1;1869
2014-02-12 15:00:00;18,1;10,3;0,1;2,8;20,4;466;1949
2014-02-13 21:00:00;10,6;8;0,6;2,8;24,4;258;1157
2014-02-14 21:00:00;10,5;6;0,2;2,5;25,4;257,5;1151
2014-02-15 21:00:00;10,6;8,5;0,6;3;24,9;256,6;1141
2014-02-16 21:00:00;10,5;8,6;0,3;2,5;25,3;258,5;1126
2014-02-17 21:00:00;10,5;7;0,2;0,7;26,6;256,3;1104
2014-02-18 21:00:00;10,3;7,5;0,5;2,8;26,9;252,7;1093
2014-02-19 21:00:00;10,7;6,9;0,4;1,3;26,3;255;1103
2014-02-20 21:00:00;10,2;8,6;0,3;2,9;24,4;254,3;1096
2014-02-21 21:00:00;10,3;8;0,4;2,8;25,3;253;1074
2014-02-22 21:00:00;10,3;8,2;0;3,2;25,8;250,5;1080
2014-02-23 21:00:00;10,5;9,4;0,2;0,7;22;256,8;1086
2014-02-24 21:00:00;10,4;7,9;0,5;2,5;24,4;253,6;1073
2014-02-25 21:00:00;10,4;9;0,2;1,2;24,6;254,6;1069
2014-02-26 21:00:00;10,3;8,6;0,5;0,9;23,7;251,7;1060
2014-02-27 21:00:00;10,3;9,4;0,5;1,6;23,4;252,9;1053
2014-02-28 21:00:00;10,6;7,7;0,6;3,1;26,7;252,1;1053
2014-03-01 21:00:00;10,7;8,5;0,1;3;26,5;245,5;1126
2014-03-02 21:00:00;10,5;9,4;0,6;2,7;23;252;1146
2014-03-03 21:00:00;10,4;9;0,5;2,6;23,2;252,7;1035
2014-03-04 22:00:00;10,3;7,2;0;3,3;24,6;259,8;1164
2014-03-05 22:00:00;11,2;8,4;0,1;2,5;25,3;281;1283
2014-03-06 22:00:00;12,9;8,6;0,1;1,9;25,7;315,8;1426
2014-03-08 00:00:00;16,4;9;0,5;2,5;21,3;383;1722
2014-03-09 00:00:00;17,6;9,3;0,1;1,7;18,6;406,5;1771
2014-03-10 00:00:00;18,9;10,1;0,4;2,5;21,6;439;1937
2014-03-11 07:00:00;18,3;8,8;0,3;2,7;21,9;451,3;1894
2014-03-12 07:00:00;17,7;8,9;0,2;2,5;24,1;457,9;1927
2014-03-13 13:00:00;10;7;0,5;3,2;24,1;242,6;978
2014-03-14 13:00:00;4,8;7,7;0,7;2,4;24,2;243,5;977
2014-03-15 13:00:00;9,8;8,2;0,2;0,7;22,3;241,1;976
2014-03-16 13:00:00;9,4;8,1;0,3;2,7;22,6;243,4;978
2014-03-17 13:00:00;9,4;7,8;0,2;2,9;27,1;243,8;975
2014-03-18 13:00:00;9,3;7,7;0,3;2;22,4;240,7;963
2014-03-19 13:00:00;9,6;10,4;0;1,8;21;245,4;963
2014-03-20 13:00:00;9,5;8,3;0,2;2,6;22,2;242;977
2014-03-21 13:00:00;9,7;7,2;0;1,4;24,4;245,3;1000
2014-03-22 13:00:00;9,6;8,6;0,3;2,8;21,5;245,6;1020
2014-03-23 13:00:00;9,8;8,3;0,2;2,7;25,6;248,5;1040
2014-03-24 13:00:00;9,7;7,9;0,2;0,5;22,8;249,7;1049
2014-03-25 13:00:00;10;8,2;0;0;22,6;251,1;1060
2014-03-26 13:00:00;9,8;7,7;0,1;2,1;25;250,1;1078
2014-03-27 13:00:00;9,5;8,2;0,4;3;23,3;248,8;1086
2014-03-28 13:00:00;9,9;7;0,3;2,7;23,1;252,9;1108
2014-03-29 13:00:00;9,9;8,7;0;0,9;21,8;250,6;1098
2014-03-30 14:00:00;10,1;9;0;3,3;22,8;254,9;1107
2014-03-31 14:00:00;10,2;8,1;0,2;2,9;27,1;255,6;1125
2014-04-01 21:00:00;10,7;8,8;0,4;3;25,2;247;1129
2014-04-02 21:00:00;10,4;9,5;0,5;2,8;22,6;253,5;1145
2014-04-03 21:00:00;10,2;9,4;0,5;2,7;21,2;250,2;1039
2014-04-04 22:00:00;10,4;7,5;0,2;1,8;23,2;259,1;1167
2014-04-05 22:00:00;11,4;8,4;0,7;3,3;23,9;283,6;1286
2014-04-06 22:00:00;12,7;8;0,2;3,4;24,1;314,1;1433
2014-04-08 00:00:00;16,5;10,1;0,3;2,7;22,5;382,8;1722
2014-04-09 00:00:00;17,5;8,3;0;2,1;25,6;407,8;1783
2014-04-10 00:00:00;18,9;10,7;0,2;2,6;17,7;440,5;1936
2014-04-11 07:00:00;18,2;9,4;0,3;3;21,8;450,8;1896
2014-04-12 07:00:00;17,9;6,9;0,5;2,2;20,9;459,2;1933
2014-04-13 14:00:00;10,4;9,1;0;2,6;20,8;265,2;1201
2014-04-14 14:00:00;10,5;9,4;0,1;3,3;21,1;267,6;1206
2014-04-15 14:00:00;10,4;10,9;0,3;2,5;19,3;267,6;1204
2014-04-16 14:00:00;10,6;8,9;0;2,3;23,3;268,8;1204
2014-04-17 14:00:00;10,8;8,1;0;3,7;23,8;271,6;1222
2014-04-18 14:00:00;10,8;8,5;0,4;0,2;24,2;271,3;1219
2014-04-19 14:00:00;10,4;10,5;0,2;2,7;19,6;269,5;1222
2014-04-20 14:00:00;10,7;9,9;0,1;1,3;21,9;273,1;1236
2014-04-21 14:00:00;10,9;9,1;0;3,5;23,8;275,4;1224
2014-04-22 14:00:00;10,7;8,6;0,2;1,5;22,4;272;1235
2014-04-23 14:00:00;11;10,2;0;0,2;19,5;275,3;1237
2014-04-24 14:00:00;10,6;7;0;2,9;27,4;269,8;1233
2014-04-25 14:00:00;11;9;0,2;3,7;21,6;275,5;1244
2014-04-26 14:00:00;10,9;8,5;0;2,8;25,1;276,9;1255
2014-04-27 14:00:00;10,7;9;0;2,5;19,9;270,1;1233
2014-04-28 14:00:00;11,1;7,3;0,4;1;22,3;276,4;1256
2014-04-29 14:00:00;11;8,1;0;2,8;24;276,5;1255
2014-04-30 14:00:00;11,2;8,2;0,1;3,2;23,4;279,5;1261
2014-05-01 21:00:00;10,8;9,8;0;0,3;21,2;246,7;1125
2014-05-02 21:00:00;10,5;9,2;0,4;2,9;22;253,5;1142
2014-05-03 21:00:00;10,4;7,7;0,2;0,6;25,2;252,4;1045
2014-05-04 22:00:00;10,6;8,1;0,2;3,1;22,7;263,4;1183
2014-05-05 22:00:00;11,4;7,5;0;3,4;26,4;283,7;1289
2014-05-06 22:00:00;12,6;10,3;0,1;3,2;20,7;315,6;1430
2014-05-08 00:00:00;16,4;8,5;0;3;24,3;381,4;1721
2014-05-09 00:00:00;17,6;9,8;0,1;1,9;23;410,8;1792
2014-05-10 00:00:00;18,7;7,3;0,2;3,7;21,8;437,3;1923
2014-05-11 07:00:00;18,2;9,1;0,3;1,8;19,9;451;1907
2014-05-12 07:00:00;17,8;8,5;0,5;2,7;22,4;463,4;1938
2014-05-13 14:00:00;11,7;8,1;0,4;2,8;23,1;289,4;1310
2014-05-14 14:00:00;11,8;9,3;0,1;2,7;20,2;291,7;1305
2014-05-15 14:00:00;11,7;10,2;0,3;3;22,7;290,9;1292
2014-05-16 14:00:00;11,4;7,7;0,1;2,3;26,8;288;1284
2014-05-17 14:00:00;11,6;8,1;0,3;3;22,6;289,6;1281
2014-05-18 14:00:00;11,7;8,5;0,1;2,6;23,5;291,6;1287
2014-05-19 14:00:00;11,7;9,3;0;3,6;22,7;294,2;1312
2014-05-20 14:00:00;11,8;9,6;0;0,2;20,6;292,7;1322
2014-05-21 14:00:00;11,8;9,2;0;2,9;21,9;295,7;1332
2014-05-22 14:00:00;11,9;8,5;0;1,9;21,1;296,6;1342
2014-05-23 14:00:00;12,1;8,4;0;3,4;22,1;298,4;1356
2014-05-24 14:00:00;12;7;0,1;3,6;25,5;299,3;1362
2014-05-25 14:00:00;12,2;8,2;0,2;3,2;25,2;301;1359
2014-05-26 14:00:00;12,3;9;0;2,8;24,9;303,7;1365
2014-05-27 14:00:00;12,4;8,5;0;3,2;23,8;306,5;1374
2014-05-28 14:00:00;12,5;9,2;0;2,8;20,7;306,2;1385
2014-05-29 14:00:00;12,4;8,1;0;3,8;21,8;305,5;1382
2014-05-30 14:00:00;12,4;8,3;0,2;1;20,9;306,7;1388
2014-05-31 14:00:00;12,4;8,9;0;2,9;22,6;305,9;1380
2014-06-01 21:00:00;10,7;9,5;0;0,9;18,4;245,6;1124
2014-06-02 21:00:00;10,7;8,4;0,3;3,2;25,3;255;1153
2014-06-03 21:00:00;10,2;7,1;0,3;2,8;26,1;247,8;1024
2014-06-04 22:00:00;10,5;7,9;0,1;2,7;24,3;261,8;1175
2014-06-05 22:00:00;11,4;9,7;0,2;3,1;21,2;285,1;1286
2014-06-06 22:00:00;12,4;8,2;0;2,7;22,5;313,5;1419
2014-06-08 00:00:00;16,6;8,3;0,2;3;24,7;385,9;1725
2014-06-09 00:00:00;17,4;9,8;0;2,1;20,4;406,1;1786
2014-06-10 00:00:00;18,5;6,7;0,5;0,7;22,9;435,9;1922
2014-06-11 07:00:00;17,6;9,1;0,6;2,8;21,2;443,2;1887
2014-06-12 07:00:00;17,7;7,2;0,4;1,5;22;458,9;1921
2014-06-13 08:00:00;13,2;9;0;1,8;20,6;319;1449
2014-06-14 08:00:00;13,2;9,6;0;2,1;23,1;319;1455
2014-06-15 08:00:00;13,4;7;0;1,3;23,3;324,9;1481
2014-06-16 08:00:00;13,4;9,9;0;2,6;17;323,8;1480
2014-06-17 08:00:00;13,5;7,6;0;2;26,8;325,6;1489
2014-06-18 08:00:00;13,5;8,1;0;2,3;23,2;326,5;1496
2014-06-19 08:00:00;13,5;8,6;0,2;1,6;24,3;326,8;1496
2014-06-20 08:00:00;13,9;9,9;0;1,9;21,5;332,3;1529
2014-06-21 08:00:00;14;9,2;0,5;1,6;22,9;331,2;1520
2014-06-22 08:00:00;14,4;8,4;0;0,9;23;339,3;1545
2014-06-23 08:00:00;14,3;9,6;0;1,8;20,9;338,5;1555
2014-06-24 08:00:00;14,5;10,1;0;2,4;18,8;340,7;1553
2014-06-25 08:00:00;14,3;7,2;0,1;2,7;24,9;339,3;1564
2014-06-26 08:00:00;14,2;7,7;0;2,5;23,8;341,8;1567
2014-06-27 08:00:00;14,4;8,5;0;0,2;19;344,8;1565
2014-06-28 08:00:00;14,1;8,5;0;0,8;22,7;339,9;1556
2014-06-29 08:00:00;14,5;8,8;0;2,1;24,8;345,1;1561
2014-06-30 08:00:00;14,5;8,8;0;2;21;346,9;1576
2014-07-01 13:00:00;10,9;9,3;0;0,9;25,8;249,3;1130
2014-07-02 13:00:00;10,5;8,4;0;2,6;27,1;254,6;1145
2014-07-03 13:00:00;10,1;9,1;0,2;0,1;23,1;243,8;998
2014-07-04 14:00:00;10,5;8,4;0,2;3,5;25,2;261,9;1178
2014-07-05 14:00:00;11,3;8;0,3;3,3;23,2;282,7;1295
2014-07-06 14:00:00;12,7;7,8;0;3,5;27,2;314,5;1416
2014-07-07 16:00:00;14,8;8,3;0;2,4;23;350,1;1567
2014-07-08 16:00:00;16,4;6,9;0,2;1,4;22,7;382,4;1710
2014-07-09 16:00:00;17,4;9,1;0,3;0,5;21,1;411;1796
2014-07-10 16:00:00;18,6;7,6;0,4;1,1;21,3;442,7;1938
2014-07-11 23:00:00;18,1;10;0,3;2,9;22,2;452,7;1915
2014-07-12 23:00:00;17,7;9,7;0,1;2,5;19;460,6;1923
2014-07-14 00:00:00;14,8;10,1;0;1,8;18,8;349,9;1549
2014-07-15 00:00:00;15,2;10,2;0;2;21,4;358,1;1573
2014-07-16 00:00:00;14,6;10,2;0;1,2;18,7;346,7;1561
2014-07-17 00:00:00;15,3;9,4;0,1;2,1;20,6;360;1600
2014-07-18 00:00:00;14,8;9,6;0;2,4;22,3;357,6;1598
2014-07-19 00:00:00;15,4;8,9;0;2,3;23,4;362,9;1610
2014-07-20 00:00:00;15,6;8,1;0,3;1,2;22,9;364,5;1623
2014-07-21 00:00:00;15,4;9,8;0,4;2,2;25,2;363,2;1616
2014-07-22 00:00:00;15,6;11,3;0;3;19,6;366,5;1633
2014-07-23 00:00:00;15,4;9,6;0,4;3;22,4;360,8;1617
2014-07-24 00:00:00;15,1;7,6;0,2;3,1;27,5;367,2;1641
2014-07-25 00:00:00;15,5;10,1;0,2;2,7;23,7;368,6;1655
2014-07-26 00:00:00;15,5;10,6;0,5;3,5;21,3;368,4;1652
2014-07-27 00:00:00;15,7;8,7;0;3,1;26,7;371,7;1669
2014-07-28 00:00:00;16,2;10,5;0,1;1,8;18,6;374,3;1679
2014-07-29 00:00:00;16;8,8;0,3;2,9;23,1;374,8;1685
2014-07-30 00:00:00;16;9,6;0,5;2,3;24;375,8;1692
2014-07-31 00:00:00;16,2;9,1;0;2,1;24,1;375,6;1693
2014-08-01 05:00:00;11;9,9;0;3;21,7;248,5;1131
2014-08-02 05:00:00;10,4;8,3;0;2,8;25;254,6;1151
2014-08-03 05:00:00;9,9;8,4;0,5;2,2;22;241,2;994
2014-08-04 06:00:00;9,8;7,8;0,1;2,6;24,8;259,1;1174
2014-08-05 06:00:00;11,7;8,3;0,2;1,5;22,2;290,7;1311
2014-08-06 06:00:00;12,6;7;0,1;1,2;25,4;315,9;1447
2014-08-07 08:00:00;14,6;8,4;0,2;2,1;19,4;348,2;1557
2014-08-08 08:00:00;16,8;8,2;0,1;0,3;24;387,8;1737
2014-08-09 08:00:00;17,9;9;0,3;3,3;23,5;414,6;1812
2014-08-10 08:00:00;18,6;9,4;0,2;2,8;23,5;445;1942
2014-08-11 15:00:00;18,4;9,8;0,2;3,2;19,5;457,1;1923
2014-08-12 15:00:00;17,5;8,3;0,4;2,8;22,4;457,4;1907
2014-08-13 16:00:00;16,8;10,2;0,3;2,1;19;390,4;1732
2014-08-14 16:00:00;16,9;10,8;0,1;2,6;21,3;392;1737
2014-08-15 16:00:00;17;10,8;0,2;2,1;20,7;391,5;1735
2014-08-16 16:00:00;17,2;10,7;0,6;1,5;19,7;395,2;1754
2014-08-17 16:00:00;17,1;11,4;0,1;1,9;17,5;398;1752
2014-08-18 16:00:00;16,7;8,8;0,1;0,7;18,2;393,3;1745
2014-08-19 16:00:00;17,6;8,8;0;2,6;22,5;406,2;1782
2014-08-20 16:00:00;17,1;8,9;0,1;0,8;19,2;396,8;1756
2014-08-21 16:00:00;17,2;10,6;0,2;2,3;21,3;399,5;1756
2014-08-22 16:00:00;17,2;9,2;0,3;0,7;22;400,3;1761
2014-08-23 16:00:00;17,4;9,9;0,1;2,1;18,4;401,8;1769
2014-08-24 16:00:00;17,3;9,6;0;1,9;21,4;402,6;1776
2014-08-25 16:00:00;17,3;10,1;0,2;0,8;20,1;404;1775
2014-08-26 16:00:00;17,1;9,4;0,4;2;21,4;399,2;1762
2014-08-27 16:00:00;17,1;8,2;0,1;2,4;26,6;400,2;1777
2014-08-28 16:00:00;17;10,3;0,1;2,7;19,9;401,2;1748
2014-08-29 16:00:00;17,5;8,1;0,3;0,7;23;405,9;1753
2014-08-30 16:00:00;17,5;9,9;0,4;1,4;22,1;402,4;1740
2014-08-31 16:00:00;17;10,1;0,2;2,2;20,2;397,2;1715
2014-09-01 21:00:00;10,8;9,2;0,3;2,7;22,9;246,2;1131
2014-09-02 21:00:00;10,5;7,8;0,7;2,9;25,2;254,1;1150
2014-09-03 21:00:00;10,2;9,2;0,1;2,6;23,6;244,7;999
2014-09-04 22:00:00;10,3;9;0;2,5;22,3;264,8;1190
2014-09-05 22:00:00;11,3;8,6;0;2,4;21,8;284,7;1300
2014-09-06 22:00:00;12,7;9;0;4,1;22,1;316,4;1445
2014-09-08 00:00:00;16,8;10,4;0,8;0,5;17,2;388,2;1731
2014-09-09 00:00:00;17,9;7,8;0,3;2,1;22,6;414,4;1825
2014-09-10 00:00:00;18,4;7,7;0,3;0,4;22,4;440,6;1929
2014-09-11 07:00:00;17,8;7,6;0,5;2,7;25,1;444,8;1893
2014-09-12 07:00:00;17,4;9,4;0,7;1;18,9;455,5;1899
2014-09-13 08:00:00;17,6;9,2;0;3,1;21,8;413,7;1840
2014-09-14 08:00:00;17,8;7,7;0,2;3,3;26,5;418,2;1847
2014-09-15 08:00:00;18,2;8,5;0;3,2;26,8;423,7;1864
2014-09-16 08:00:00;18,2;10,7;0,1;2,9;20,2;422,5;1859
2014-09-17 08:00:00;18,1;9,9;0,1;0,5;21;421;1859
2014-09-18 08:00:00;18,3;10,6;0;1,7;20,2;424;1863
2014-09-19 08:00:00;18,2;10;0;0,6;17,4;421,5;1864
2014-09-20 08:00:00;18,6;11,1;0,2;0,4;18;430,3;1883
2014-09-21 08:00:00;18,5;9;0,1;3,5;23,2;428,5;1887
2014-09-22 08:00:00;18,3;8,5;0,1;3,3;22,1;426,7;1893
2014-09-23 08:00:00;18,3;8,7;0,3;3,4;24,5;427,3;1899
2014-09-24 08:00:00;18,8;10,8;0,4;2,5;19;433,6;1899
2014-09-25 08:00:00;18,6;10,9;0,1;3,2;19,3;432,4;1897
2014-09-26 08:00:00;18,6;10,7;0,3;2,1;19,5;429,5;1894
2014-09-27 08:00:00;18,7;11,3;0,2;1,7;17,4;433,4;1917
2014-09-28 08:00:00;18,6;9,6;0,3;3,4;21;433,5;1916
2014-09-29 08:00:00;18,9;9,1;0,1;3,5;20,1;438,7;1939
2014-09-30 08:00:00;18,6;8,1;0,4;3,2;25,1;435,4;1931
2014-10-01 13:00:00;10,8;9,2;0,1;3,1;24;247,3;1128
2014-10-02 13:00:00;10,7;9;0,3;2,8;25;256,9;1153
2014-10-03 13:00:00;10;7,7;0,1;2,6;25,7;242,8;986
2014-10-04 14:00:00;10,3;6,7;0;0,9;25,3;262,5;1185
2014-10-05 14:00:00;11,4;9,5;0;3,5;21;285,8;1290
2014-10-06 14:00:00;13,1;9,5;0;3,8;19,1;320,1;1450
2014-10-07 16:00:00;14,9;10,7;0,1;0,4;19,5;354,5;1566
2014-10-08 16:00:00;16,5;9,9;0;1,9;24,6;385,9;1722
2014-10-09 16:00:00;17,6;9,4;0;3;23,3;412,4;1805
2014-10-10 16:00:00;18,7;11,1;0;1,5;17,5;445,4;1928
2014-10-11 23:00:00;18,2;8,7;0,4;2,8;23,2;450,6;1908
2014-10-12 23:00:00;17,7;8,3;0,8;0,6;22,3;460,1;1906
2014-10-14 00:00:00;18,9;9,8;0,2;3,1;19,8;451;1947
2014-10-15 00:00:00;18,7;8,3;0,3;3;24;447,7;1944
2014-10-16 00:00:00;18,6;9;0,1;2,6;21,6;448,9;1940
2014-10-17 00:00:00;18,6;8,7;0,1;3;23;448,5;1943
2014-10-18 00:00:00;18,8;8,5;0,2;2;25;449,6;1933
2014-10-19 00:00:00;18,9;10;0,5;2,6;23,6;446,8;1922
2014-10-20 00:00:00;19;8,4;0,1;1,5;23,2;448,6;1930
2014-10-21 00:00:00;18,7;10,2;0,5;3;17,9;445,4;1937
2014-10-22 00:00:00;18,6;8,9;0,2;0,3;19,6;447;1919
2014-10-23 00:00:00;18,7;8,3;0;2,8;23,8;449,5;1933
2014-10-24 00:00:00;18,9;9,9;0;2,9;21,5;451,7;1938
2014-10-25 00:00:00;18,4;9,8;0,1;2,8;22,6;445,5;1921
2014-10-26 00:00:00;18,6;11,1;0,1;2,8;19,5;449,7;1931
2014-10-27 07:00:00;18,9;9,3;0,1;3,5;20,6;455,5;1949
2014-10-28 07:00:00;18,6;9;0,3;0,4;19,8;450,7;1938
2014-10-29 07:00:00;18,5;8,6;0,1;2,2;20,9;441,9;1913
2014-10-30 07:00:00;18,6;10,1;0;0,7;19,8;452,4;1912
2014-10-31 07:00:00;18,5;8,8;0,2;2,7;23,9;451;1898
2014-11-01 13:00:00;10,7;8,9;0,1;2,6;25,6;247,8;1132
2014-11-02 13:00:00;10,7;9,2;0,2;2,8;27,1;259,5;1161
2014-11-03 13:00:00;10,1;7,7;0,5;2;23,4;243,6;984
2014-11-04 14:00:00;10,3;8,6;0,2;3,4;21,7;264,3;1191
2014-11-05 14:00:00;11,6;8,6;0;2,4;22,4;289,1;1301
2014-11-06 14:00:00;13;8,4;0;0,2;21,6;319,8;1446
2014-11-07 16:00:00;14,6;9,1;0;0,1;19,1;350,5;1562
2014-11-08 16:00:00;16,6;9,8;0;2;22,8;388,6;1733
2014-11-09 16:00:00;17,9;9,3;0,1;0,3;21,8;417,5;1839
2014-11-10 16:00:00;19;8,5;0,2;0,6;20,8;447,1;1940
2014-11-11 23:00:00;18,2;9,6;0,3;2,6;20,6;454,4;1917
2014-11-12 23:00:00;18;9,6;0,3;2,7;21;466,5;1918
2014-11-13 23:00:00;18,3;9,5;0,3;2,8;20,1;456,9;1922
2014-11-14 23:00:00;18,2;8,1;0,3;2,8;24,1;455,6;1924
2014-11-15 23:00:00;18,3;8,8;0;2,7;21,2;457,3;1930
2014-11-16 23:00:00;18,4;9,9;0,4;0,1;16,4;460;1942
2014-11-17 23:00:00;18,1;9,9;0,6;0,6;20,5;453,5;1929
2014-11-18 23:00:00;18,2;8,6;0,6;2,7;22,1;459,2;1936
2014-11-19 23:00:00;18,1;8,5;0,3;2,8;22,9;456,4;1930
2014-11-20 23:00:00;18,3;8,7;0,4;2,8;22,2;461,9;1940
2014-11-21 23:00:00;18,5;10,5;0,2;1,3;18,6;463,7;1941
2014-11-22 23:00:00;19;10,6;0;2,8;21,3;476,2;1977
2014-11-23 23:00:00;18;9,4;0,1;2,8;22,4;458,9;1941
2014-11-24 23:00:00;17,4;9,1;0,7;2,6;21,5;448,4;1908
2014-11-25 23:00:00;18,2;8,2;0,4;1,7;22,1;459;1936
2014-11-26 23:00:00;18,2;8,2;0,3;2,5;23;458,2;1935
2014-11-27 23:00:00;18,3;9,4;0,4;3,2;21,2;466,2;1951
2014-11-28 23:00:00;18,4;9,5;0;1,2;20,6;464,1;1945
2014-11-29 23:00:00;18,1;9,3;0,4;2,6;22,8;460,6;1942
2014-11-30 23:00:00;18,4;9,1;0;3,4;23,8;465,3;1955
2014-12-02 05:00:00;10,6;9,2;0,4;2,7;25,3;258,5;1159
2014-12-03 05:00:00;9,9;7,4;0,3;3,1;25,2;241;984
2014-12-04 06:00:00;10,2;8,6;0,3;2,5;23,1;263,1;1202
2014-12-05 06:00:00;11,7;6,7;0;3;21,5;291,6;1319
2014-12-06 06:00:00;13,1;7,1;0;3,7;27,7;320,6;1457
2014-12-07 08:00:00;15,2;7,4;0,2;2,5;27;355,8;1569
