date;MAIN: Hydrogen (ppm);MAIN: Methane (ppm);MAIN: Acetylene (ppm);MAIN: Ethylene (ppm);MAIN: Ethane (ppm);MAIN: Carbon Monoxide (ppm);MAIN: Carbon Dioxide (ppm)
2011-09-01 09:00:00;16,1;22,9;0;3,2;25,7;189;842
2011-09-02 09:00:00;17,8;23,2;0,1;4,7;32,3;209,3;947
2011-09-03 09:00:00;19;26,8;0,1;4,8;53,1;207,7;931
2011-09-04 10:00:00;18,2;33;0,7;5,5;57,3;213,7;987
2011-09-05 10:00:00;19;32,5;0,8;4,9;57,4;220;1053
2011-09-06 10:00:00;19,5;32,9;0,9;4;61,7;221;1041
2011-09-08 04:00:00;18,7;41,6;0,4;5,3;87,5;231,2;1163
2011-09-09 04:00:00;19,6;43;0,4;5,8;90,5;230,4;1135
2011-09-10 04:00:00;0;4,1;0,8;1,6;0,2;0;511
2011-09-11 09:00:00;0;2,8;1,5;2,2;0,4;0,3;538
2011-09-13 04:00:00;18,2;44,1;0;6,3;84,8;230,2;1130
2011-09-14 04:00:00;18,2;42,6;0;6,8;87,4;229,3;1127
2011-09-15 04:00:00;18,1;42,1;0,2;7,2;96,4;231;1131
2011-09-16 04:00:00;18;41,4;0,8;6,2;91,2;230,2;1125
2011-09-17 04:00:00;18,9;45;0,2;6,2;93;237,3;1147
2011-09-18 04:00:00;19;43,2;0,5;5,6;87,7;237,2;1149
2011-09-19 04:00:00;18,4;43,5;0,2;6,7;96,2;230,2;1128
2011-09-20 04:00:00;18;42,2;0,6;6,4;92,3;232,8;1133
2011-09-21 04:00:00;18;44;0,4;5,5;91,4;232,5;1130
2011-09-22 04:00:00;17,9;42,1;0,4;7,3;90,1;229,1;1121
2011-09-23 04:00:00;18,4;43,3;0;5,7;93,2;231,7;1128
2011-09-24 04:00:00;18;45,1;0;5,9;90,3;231,2;1123
2011-09-25 04:00:00;17,8;43,2;0,4;5,6;88,9;230,5;1131
2011-09-26 04:00:00;18,6;43;0,3;5,5;93,3;232,5;1141
2011-09-27 04:00:00;17,7;36,9;0;7,3;100,7;230,4;1137
2011-09-28 04:00:00;17,7;41,6;0,4;5,9;92,9;230,9;1138
2011-09-29 04:00:00;17,6;42,1;0,4;6,3;93;230,8;1140
2011-09-30 04:00:00;17,7;43,3;0;7,4;94,5;230,5;1123
2011-10-01 09:00:00;15,9;24,5;0;3,1;23,8;191,4;853
2011-10-02 09:00:00;16,8;27,3;0;3,4;27,2;204,7;939
2011-10-03 09:00:00;18,5;31,9;0,2;4,8;43,1;207,1;933
2011-10-04 10:00:00;18,7;30,9;0,1;5,3;58,8;213;983
2011-10-05 10:00:00;19,3;35,4;0,7;5,3;58,6;221,5;1078
2011-10-06 10:00:00;21,3;32,5;0;5,4;67,1;224,7;1036
2011-10-08 04:00:00;18,5;42,8;0;5,3;85,4;232,5;1160
2011-10-09 04:00:00;17,8;42,2;0,4;6,7;87,5;233,8;1136
2011-10-10 04:00:00;0;0,9;0,6;0,7;3;0;509
2011-10-11 09:00:00;0;1,2;1,4;2,7;2,3;0,4;530
2011-10-13 04:00:00;0;2,7;0,8;1,7;1,1;0;525
2011-10-14 04:00:00;0;0,8;0,8;0,9;4,4;0,1;564
2011-10-15 04:00:00;0;2,4;0;1,3;0,3;0;550
2011-10-16 04:00:00;0;1,2;0,8;1,7;2;0;567
2011-10-17 04:00:00;0;0,9;0,5;1,6;2,5;0,4;519
2011-10-18 04:00:00;0;1,6;0;1,2;3;0;514
2011-10-19 04:00:00;0;3,1;0,6;1,1;0,3;0;506
2011-10-20 04:00:00;0;2,2;0,5;1,3;1;0;521
2011-10-21 04:00:00;0;0,9;0,7;0;3;0,6;511
2011-10-22 04:00:00;0;1,9;0,3;1;1,8;0,3;536
2011-10-23 04:00:00;0;2,8;0,9;1,8;0,9;0,3;514
2011-10-24 04:00:00;0;1;0,8;1,5;4,7;0;502
2011-10-25 04:00:00;0;1,5;0,6;1,5;1,3;0,2;509
2011-10-26 04:00:00;0;0,9;0,2;1,5;2,1;0,4;530
2011-10-27 04:00:00;0;2,2;0,1;1,3;0,2;0;517
2011-10-28 04:00:00;0;1,8;0,3;1,3;0,3;0,8;527
2011-10-29 04:00:00;0;1,5;0;1,4;1,9;0;528
2011-10-30 09:00:00;0;1,9;1,3;2,7;3,4;0,1;510
2011-10-31 09:00:00;0;2,1;0,8;4,1;6,2;0;518
2011-11-01 09:00:00;17;21,4;0,3;3,3;27,7;191,9;862
2011-11-02 09:00:00;16,8;24,5;0,4;3,7;37,9;206;945
2011-11-03 09:00:00;18,9;31,4;0;4,7;48,7;208,9;935
2011-11-04 10:00:00;19,1;29,9;0,1;4,4;53,1;217,6;1036
2011-11-05 10:00:00;19,5;34,7;0,1;5;65;222,3;1100
2011-11-06 10:00:00;20,1;33,7;0,1;4,6;62,2;221,9;1039
2011-11-08 04:00:00;18,1;43,1;0,2;6,1;86,4;231,3;1169
2011-11-09 04:00:00;17,6;43,6;0,3;6;92,1;230,5;1135
2011-11-10 04:00:00;0;1,5;0,6;0,3;2,7;0;509
2011-11-11 09:00:00;0;0,8;1,4;1,4;2,5;0,7;563
2011-11-13 03:00:00;0;1,1;1,9;1,6;1,4;0,7;560
2011-11-14 03:00:00;0;2,9;1,2;2,1;0,7;0;591
2011-11-15 03:00:00;0;2,4;1,1;1,8;2,9;0,5;524
2011-11-16 03:00:00;0;0,8;1,7;1,7;5,6;0,1;561
2011-11-17 03:00:00;0;1,4;1,6;2,2;5;0;531
